newspaper_date,date,description,asset,registered,coupons_on,interest_suspended,issuer,price_low,price_high,original_text,url,comment,past_due
1863-12-10,1863-12-10,gold,gold,0,0,0,Specie,18,21,The specie market has still an upward tendency. The brokers are now paying $18 for gold and selling it at $21; silver is bought at $14 and sold at $18,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,silver,silver,0,0,0,Specie,14,18,The specie market has still an upward tendency. The brokers are now paying $18 for gold and selling it at $21; silver is bought at $14 and sold at $18,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,Virginia registered bonds,virginia,1,0,0,Virginia,240,247,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,Virginia registered bonds past due,virginia,1,0,0,Virginia,215,215,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,1
1863-12-17,1863-12-17,Confederate Bonds (100 mn) 8 per cents,confederate_100mn,0,0,0,Confederacy,105,115,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate Bonds (15 mn),confederate_15mn,0,0,0,Confederacy,185,190,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate 6 per cent,confederate_6,0,0,0,Confederacy,95,95,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100,100,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate 7.30 interest notes,confederate_730_notes,0,0,0,Confederacy,100,100,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate 8 per cent convertibles,confederate_8_convertible,0,0,0,Confederacy,110,110,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Confederate cotton interest loan,confederate_cotton_loan,0,0,0,Confederacy,155,155,"Confederate Bonds.--8 per cent convertibles, 110; cotton interest loan, 155; 100 million loan, 8 per cents., 105 to 115; 15 million loan, 185 to 190; 7 per cents at par; 7.30 interest notes, par and interest; 6 per cents., 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,North Carolina 6 per cent old issue,north_carolina_6_old,0,0,0,North Carolina,550,550,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,285,285,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,North Carolina 6 per cent new issue,,0,0,0,North Carolina,280,280,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,gold,gold,0,0,0,Specie,17.5,20,"The transactions in specie are very light, and hardly afford data for quotations. Gold is rated by the brokers at $17.50 to $18, buying price, and selling at $19 to $20.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,silver,silver,0,0,0,Specie,14,17,"We quote silver as follows: Buying rates, $14 to $14.50; selling, $17.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Virginia registered long dates,virginia,1,0,0,Virginia,235,250,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,0
1863-12-17,1863-12-17,Virginia registered past due,virginia,1,0,0,Virginia,203,203,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42,,1
1863-12-24,1863-12-24,Confederate 8 per cent bonds long dates,confederate_100mn,0,0,0,Confederacy,115,115,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,unsure,0
1863-12-24,1863-12-24,Confederate 8 per cents,confederate_100mn_18(7[7-9]|8[01]),0,0,0,Confederacy,100,100,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,Confederate loan large bonds,confederate_15mn,0,0,0,Confederacy,185,196,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,based on prices on 12/17/1863; only  the 15 mn loan priced this high. Previously small and large denominations of the bond were listed.,0
1863-12-24,1863-12-24,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100,100,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,Confederate 7.30 notes,confederate_730_notes,0,0,0,Confederacy,100,100,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,Confederate Cotton Interest loan,confederate_cotton_loan,0,0,0,Confederacy,165,165,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,North Carolina 6 per cent old issue,north_carolina_6_old,0,0,0,North Carolina,550,550,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,285,285,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,gold,gold,0,0,0,Specie,18,18,"There is little doing in specie, and the quotations are merely nominal. Gold is rated at $18 as the buying price and as the selling price. Silver — Buying at $14 and selling at $18.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,silver ,silver,0,0,0,Specie,14,18,"There is little doing in specie, and the quotations are merely nominal. Gold is rated at $18 as the buying price and as the selling price. Silver — Buying at $14 and selling at $18.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1863-12-24,1863-12-24,Virginia registered long dates,virginia,1,0,0,Virginia,285,285,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44,,0
1864-01-06,1864-01-06,Confederate 8 per cent coupons,confederate_100mn,0,0,0,Confederacy,111,113,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,unsure,0
1864-01-06,1864-01-06,Confederate 8 per cent registered  ,confederate_100mn,1,0,0,Confederacy,102.5,106,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,unsure,0
1864-01-06,1864-01-06,Confederate bonds (15 mn) coupon,confederate_15mn,0,0,0,Confederacy,183,185,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,Confederate bonds (15 mn) registered,confederate_15mn_reg,1,0,0,Confederacy,147,148,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,Confederate 6 per cent,confederate_6,0,0,0,Confederacy,98,98,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100.5,100.5,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,North Carolina 6 per cent old issue,north_carolina_6_old,0,0,0,North Carolina,620,620,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,257,257,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
1864-01-06,1864-01-06,North Carolina 6 per cent new issue,,0,0,0,North Carolina,261,261,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30,,0
