series,issue,date,url,volume,value,is_clean,adjust_gold,adjust_currency,notes
"U.S. 6 per cents, 1867-8",1858-09-24,1858-08-27,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,114.5,1,-3,,
"U.S. 6 per cents, 1867-8",1858-09-24,1858-09-03,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1858-09-24,1858-09-10,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1858-09-24,1858-09-17,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1858-10-26,1858-09-24,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,113.5,1,-3,,
"U.S. 6 per cents, 1867-8",1858-10-26,1858-10-01,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,113.5,1,-3,,
"U.S. 6 per cents, 1867-8",1858-10-26,1858-10-08,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1858-10-26,1858-10-15,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1858-10-26,1858-10-22,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,113.75,1,-3,,
"U.S. 6 per cents, 1867-8",1858-11-24,1858-10-29,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,114.25,1,-3,,
"U.S. 6 per cents, 1867-8",1858-11-24,1858-11-05,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,114.25,1,-3,,
"U.S. 6 per cents, 1867-8",1858-11-24,1858-11-12,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,114.25,1,-3,,
"U.S. 6 per cents, 1867-8",1858-11-24,1858-11-19,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,114.25,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1858-12-03,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,114.25,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1858-12-10,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1858-12-17,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1858-12-24,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1858-12-31,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,114,1,-3,,
"U.S. 6 per cents, 1867-8",1859-01-26,1859-01-07,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,,0,,,
"U.S. 6 per cents, 1867-8",1859-01-26,1859-01-14,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,111,0,,,
"U.S. 6 per cents, 1867-8",1859-01-26,1859-01-21,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,110.125,0,,,
"U.S. 6 per cents, 1867-8",1859-02-24,1859-01-28,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,110.125,0,,,
"U.S. 6 per cents, 1867-8",1859-02-24,1859-02-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,108.5,0,,,
"U.S. 6 per cents, 1867-8",1859-02-24,1859-02-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,108.125,0,,,
"U.S. 6 per cents, 1867-8",1859-02-24,1859-02-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,108.25,0,,,
"U.S. 6 per cents, 1867-8",1859-03-26,1859-02-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,108.5,0,,,
"U.S. 6 per cents, 1867-8",1859-03-26,1859-03-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,108.125,0,,,
"U.S. 6 per cents, 1867-8",1859-03-26,1859-03-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,109.125,0,,,
"U.S. 6 per cents, 1867-8",1859-03-26,1859-03-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,109,0,,,
"U.S. 6 per cents, 1867-8",1859-03-26,1859-03-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,109.25,0,,,
"U.S. 6 per cents, 1867-8",1859-04-23,1859-04-01,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,109,0,,,
"U.S. 6 per cents, 1867-8",1859-04-23,1859-04-08,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,109,0,,,
"U.S. 6 per cents, 1867-8",1859-04-23,1859-04-15,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,109,0,,,
"U.S. 6 per cents, 1867-8",1859-04-23,1859-04-22,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-06-25,1859-04-29,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,109,0,,,
"U.S. 6 per cents, 1867-8",1859-06-25,1859-05-06,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,109,0,,,
"U.S. 6 per cents, 1867-8",1859-06-25,1859-05-13,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-06-25,1859-05-20,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-06-25,1859-05-27,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-07-25,1859-06-03,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-07-25,1859-06-10,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-07-25,1859-06-17,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-07-25,1859-06-24,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,109.5,0,,,
"U.S. 6 per cents, 1867-8",1859-08-25,1859-07-01,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-08-25,1859-07-08,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,108,0,,,
"U.S. 6 per cents, 1867-8",1859-08-25,1859-07-15,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,108,0,,,
"U.S. 6 per cents, 1867-8",1859-08-25,1859-07-22,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,107,0,,,
"U.S. 6 per cents, 1867-8",1859-08-25,1859-07-29,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-09-26,1859-08-05,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-09-26,1859-08-12,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,107,0,,,
"U.S. 6 per cents, 1867-8",1859-09-26,1859-08-19,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,108,0,,,
"U.S. 6 per cents, 1867-8",1859-09-26,1859-08-26,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,107,0,,,
"U.S. 6 per cents, 1867-8",1859-10-26,1859-09-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-10-26,1859-09-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,107,0,,,
"U.S. 6 per cents, 1867-8",1859-10-26,1859-09-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-10-26,1859-09-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-10-26,1859-09-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1859-11-26,1859-10-07,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,108,0,,,
"U.S. 6 per cents, 1867-8",1859-11-26,1859-10-14,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,109,0,,,
"U.S. 6 per cents, 1867-8",1859-11-26,1859-10-21,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,108.5,0,,,
"U.S. 6 per cents, 1867-8",1859-11-26,1859-10-28,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,108.25,0,,,
"U.S. 6 per cents, 1867-8",1859-12-27,1859-11-04,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,,0,,,
"U.S. 6 per cents, 1867-8",1859-12-27,1859-11-11,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,108,0,,,
"U.S. 6 per cents, 1867-8",1859-12-27,1859-11-18,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,108.5,0,,,
"U.S. 6 per cents, 1867-8",1859-12-27,1859-11-25,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-01-24,1859-12-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,109,0,,,
"U.S. 6 per cents, 1867-8",1860-01-24,1859-12-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,109,0,,,
"U.S. 6 per cents, 1867-8",1860-01-24,1859-12-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-01-24,1859-12-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,109.25,0,,,
"U.S. 6 per cents, 1867-8",1860-02-25,1859-12-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,109.25,0,,,
"U.S. 6 per cents, 1867-8",1860-02-25,1860-01-06,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,106,0,,,
"U.S. 6 per cents, 1867-8",1860-02-25,1860-01-13,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,107,0,,,
"U.S. 6 per cents, 1867-8",1860-02-25,1860-01-20,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-02-25,1860-01-27,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,107.125,0,,,
"U.S. 6 per cents, 1867-8",1860-03-24,1860-02-03,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,107,0,,,
"U.S. 6 per cents, 1867-8",1860-03-24,1860-02-10,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-03-24,1860-02-17,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,107,0,,,
"U.S. 6 per cents, 1867-8",1860-03-24,1860-02-24,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,106.5,0,,,
"U.S. 6 per cents, 1867-8",1860-04-24,1860-03-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,106.5,0,,,
"U.S. 6 per cents, 1867-8",1860-04-24,1860-03-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,107,0,,,
"U.S. 6 per cents, 1867-8",1860-04-24,1860-03-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,107,0,,,
"U.S. 6 per cents, 1867-8",1860-04-24,1860-03-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-04-24,1860-03-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-05-25,1860-04-06,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-05-25,1860-04-13,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-05-25,1860-04-20,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,107.75,0,,,
"U.S. 6 per cents, 1867-8",1860-05-25,1860-04-27,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,108,0,,,
"U.S. 6 per cents, 1867-8",1860-06-25,1860-05-04,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,108.25,0,,,
"U.S. 6 per cents, 1867-8",1860-06-25,1860-05-11,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,108.75,0,,,
"U.S. 6 per cents, 1867-8",1860-06-25,1860-05-18,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-06-25,1860-05-25,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,108.75,0,,,
"U.S. 6 per cents, 1867-8",1860-07-25,1860-06-01,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,110,0,,,
"U.S. 6 per cents, 1867-8",1860-07-25,1860-06-08,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,110,0,,,
"U.S. 6 per cents, 1867-8",1860-07-25,1860-06-15,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,110,0,,,
"U.S. 6 per cents, 1867-8",1860-07-25,1860-06-22,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-08-25,1860-06-29,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-08-25,1860-07-06,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,106,0,,,
"U.S. 6 per cents, 1867-8",1860-08-25,1860-07-13,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-08-25,1860-07-20,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-08-25,1860-07-27,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-09-26,1860-08-03,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,108.75,0,,,
"U.S. 6 per cents, 1867-8",1860-09-26,1860-08-10,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-09-26,1860-08-17,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,109,0,,,
"U.S. 6 per cents, 1867-8",1860-09-26,1860-08-24,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,109.5,0,,,
"U.S. 6 per cents, 1867-8",1860-10-25,1860-08-31,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,109,0,,,
"U.S. 6 per cents, 1867-8",1860-10-25,1860-09-07,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,109.125,0,,,
"U.S. 6 per cents, 1867-8",1860-10-25,1860-09-14,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,109,0,,,
"U.S. 6 per cents, 1867-8",1860-10-25,1860-09-21,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,108.5,0,,,
"U.S. 6 per cents, 1867-8",1860-11-24,1860-09-28,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,109,0,,,
"U.S. 6 per cents, 1867-8",1860-11-24,1860-10-05,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-11-24,1860-10-12,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-11-24,1860-10-19,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-11-24,1860-10-26,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-12-24,1860-11-02,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,108,0,,,
"U.S. 6 per cents, 1867-8",1860-12-24,1860-11-09,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,107.5,0,,,
"U.S. 6 per cents, 1867-8",1860-12-24,1860-11-16,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,107,0,,,
"U.S. 6 per cents, 1867-8",1860-12-24,1860-11-23,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,108,0,,,
"U.S. 6 per cents, 1867-8",1861-01-26,1860-11-30,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,100,0,,,
"U.S. 6 per cents, 1867-8",1861-01-26,1860-12-07,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,100,0,,,
"U.S. 6 per cents, 1867-8",1861-01-26,1860-12-14,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,100,0,,,
"U.S. 6 per cents, 1867-8",1861-01-26,1860-12-21,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,96,0,,,
"U.S. 6 per cents, 1867-8",1861-02-22,1860-12-28,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,96,0,,,
"U.S. 6 per cents, 1867-8",1861-02-22,1861-01-05,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,97,0,,,
"U.S. 6 per cents, 1867-8",1861-02-22,1861-01-11,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,100,0,,,
"U.S. 6 per cents, 1867-8",1861-02-22,1861-01-18,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,97,0,,,
"U.S. 6 per cents, 1867-8",1861-03-25,1861-01-25,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,98,0,,,
"U.S. 6 per cents, 1867-8",1861-03-25,1861-02-01,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,97,0,,,
"U.S. 6 per cents, 1867-8",1861-03-25,1861-02-08,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,95,0,,,
"U.S. 6 per cents, 1867-8",1861-03-25,1861-02-15,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,95,0,,,
"U.S. 6 per cents, 1867-8",1861-04-25,1861-02-22,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,94,0,,,
"U.S. 6 per cents, 1867-8",1861-04-25,1861-03-02,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,94,0,,,
"U.S. 6 per cents, 1867-8",1861-04-25,1861-03-16,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,95.875,0,,,
"U.S. 6 per cents, 1867-8",1861-04-25,1861-03-23,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,98,0,,,
"U.S. 6 per cents, 1867-8",1861-05-24,1861-03-30,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,95,0,,,
"U.S. 6 per cents, 1867-8",1861-05-24,1861-04-06,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,95,0,,,
"U.S. 6 per cents, 1867-8",1861-05-24,1861-04-13,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,98.5,0,,,
"U.S. 6 per cents, 1867-8",1861-05-24,1861-04-20,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,86,0,,,
"U.S. 6 per cents, 1867-8",1861-05-24,1861-04-27,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,87.5,0,,,
"U.S. 6 per cents, 1867-8",1861-06-24,1861-05-04,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,88.5,0,,,
"U.S. 6 per cents, 1867-8",1861-06-24,1861-05-11,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,89,0,,,
"U.S. 6 per cents, 1867-8",1861-06-24,1861-05-18,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,88.5,0,,,
"U.S. 6 per cents, 1867-8",1861-06-24,1861-05-25,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,88,0,,,
"U.S. 6 per cents, 1867-8",1861-07-24,1861-06-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,86.125,0,,,
"U.S. 6 per cents, 1867-8",1861-07-24,1861-06-08,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,83.75,0,,,
"U.S. 6 per cents, 1867-8",1861-07-24,1861-06-15,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,83.25,0,,,
"U.S. 6 per cents, 1867-8",1861-08-24,1861-06-22,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,83.5,0,,,
"U.S. 6 per cents, 1867-8",1861-08-24,1861-06-29,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,84,0,,,
"U.S. 6 per cents, 1867-8",1861-08-24,1861-07-06,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,85.25,0,,,
"U.S. 6 per cents, 1867-8",1861-08-24,1861-07-13,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,89,0,,,
"U.S. 6 per cents, 1867-8",1861-09-24,1861-07-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,89.5,0,,,
"U.S. 6 per cents, 1867-8",1861-09-24,1861-07-30,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,88,0,,,
"U.S. 6 per cents, 1867-8",1861-09-24,1861-08-13,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,86.5,0,,,
"U.S. 6 per cents, 1867-8",1861-09-24,1861-08-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,87,0,,,
"U.S. 6 per cents, 1867-8",1861-10-24,1861-08-27,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,87.5,0,,,
"U.S. 6 per cents, 1881",1861-10-24,1861-09-03,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,89.125,0,,,
"U.S. 6 per cents, 1881",1861-10-24,1861-09-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,90.25,0,,,
"U.S. 6 per cents, 1881",1861-10-24,1861-09-21,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,91,0,,,
"U.S. 6 per cents, 1881",1861-11-25,1861-09-28,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,91.125,0,,,
"U.S. 6 per cents, 1881",1861-11-25,1861-10-05,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,92,0,,,
"U.S. 6 per cents, 1881",1861-11-25,1861-10-12,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,93.375,0,,,
"U.S. 6 per cents, 1881",1861-11-25,1861-10-23,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,94.25,0,,,
"U.S. 6 per cents, 1881",1861-12-28,1861-10-30,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,94,0,,,
"U.S. 6 per cents, 1881",1861-12-28,1861-11-07,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,94,0,,,
"U.S. 6 per cents, 1881",1861-12-28,1861-11-14,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,95.5,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-11-21,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,93.5,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-11-27,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,93.5,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-12-05,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,93.5,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-12-12,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,92.875,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-12-19,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,89,0,,,
"U.S. 6 per cents, 1881",1862-01-24,1861-12-31,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,91.75,0,,,
"U.S. 6 per cents, 1881",1862-03-24,1862-01-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,90,0,,,
"U.S. 6 per cents, 1881",1862-03-24,1862-01-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,91,0,,,
"U.S. 6 per cents, 1881",1862-03-24,1862-02-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,88.5,0,,,
"U.S. 6 per cents, 1881",1862-04-24,1862-02-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,90.5,0,,,
"U.S. 6 per cents, 1881",1862-04-24,1862-02-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,90,0,,,
"U.S. 6 per cents, 1881",1862-04-24,1862-03-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,92.75,0,,,
"U.S. 6 per cents, 1881",1862-05-25,1862-03-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,92.625,0,,,
"U.S. 6 per cents, 1881",1862-05-25,1862-03-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,94,0,,,
"U.S. 6 per cents, 1881",1862-05-25,1862-04-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,93.375,0,,,
"U.S. 6 per cents, 1881",1862-06-24,1862-04-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,93.875,0,,,
"U.S. 6 per cents, 1881",1862-06-24,1862-04-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,93.75,0,,,
"U.S. 6 per cents, 1881",1862-06-24,1862-05-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,98,0,,,
"U.S. 6 per cents, 1881",1862-07-23,1862-05-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,104,0,,,
"U.S. 6 per cents, 1881",1862-07-23,1862-05-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,104.125,0,,,
"U.S. 6 per cents, 1881",1862-07-23,1862-06-02,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,106,0,,,
"U.S. 6 per cents, 1881",1862-08-23,1862-06-11,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA238,17,106.25,0,,,
"U.S. 6 per cents, 1881",1862-08-23,1862-06-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA238,17,106.5,0,,,
