"newspaper_date","date","description","asset","registered","coupons_on","interest_suspended","issuer","price_low","price_high","original_text","url","comment","past_due","gold_rate","price_gold_low","price_gold_high","series","interest","current_yield_gold","current_yield_currency"
1863-12-17,1863-12-17,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",285,285,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42","",0,18.7237890788562,15.2212780650171,15.2212780650171,"north_carolina_8pct",8,0.525580044318771,0.0280701754385965
1863-12-17,1863-12-17,"Virginia registered long dates","virginia",1,0,0,"Virginia",235,250,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42","",0,18.7237890788562,12.5508784044878,13.3519983026466,"virginia_reg",6,0.463269008136648,0.0247422680412371
1863-12-17,1863-12-17,"Virginia registered past due","virginia",1,0,0,"Virginia",203,203,"State Bonds.--Va. registered, long dates, 235 to 250; past due, 203; North Carolina 6's, old, 550; new, 280; North Carolina 8's, 285; Central Railroad 6's, 262; Orange and Alexandria, 250; Richmond and Danville Railroad, 250","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0941:article=pos=42","",1,18.7237890788562,10.841822621749,10.841822621749,"virginia_reg",6,0.553412485089346,0.0295566502463054
1863-12-24,1863-12-24,"Confederate 8 per cent bonds long dates","confederate_100mn",0,0,0,"Confederacy",115,115,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","unsure",0,19.08179667948,6.02668616229768,6.02668616229768,"confederate_100mn",8,1.3274293342247,0.0695652173913043
1863-12-24,1863-12-24,"Confederate 8 per cents","confederate_100mn_18(7[7-9]|8[01])",0,0,0,"Confederacy",100,100,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","",0,19.08179667948,5.24059666286755,5.24059666286755,"confederate_100mn",8,1.5265437343584,0.08
1863-12-24,1863-12-24,"Confederate loan large bonds","confederate_15mn",0,0,0,"Confederacy",185,196,"Since our last report there have been very few transactions in stocks and heads. We quote as follows: loan, large bonds, 185 to 196; cotton int, loan, 165; 8 per cent. bonds, long dates, 115; 7 per cents., per and int; 8 per cents., 7.20 notes, par and interest.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","based on prices on 12/17/1863; only  the 15 mn loan priced this high. Previously small and large denominations of the bond were listed.",0,19.08179667948,9.69510382630497,10.2715694592204,"confederate_15mn",8,0.801335293626457,0.041994750656168
1863-12-24,1863-12-24,"North Carolina 6 per cent old issue","north_carolina_6_old",0,0,0,"North Carolina",550,550,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","",0,19.08179667948,28.8232816457715,28.8232816457715,"north_carolina_6pct_old",6,0.208165054685236,0.0109090909090909
1863-12-24,1863-12-24,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",285,285,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","",0,19.08179667948,14.9357004891725,14.9357004891725,"north_carolina_8pct",8,0.535629380476632,0.0280701754385965
1863-12-24,1863-12-24,"Virginia registered long dates","virginia",1,0,0,"Virginia",285,285,"State Bonds.--Va. registered, long dates, 285 to past due, , North Carolina 6's, old, 550; new, ; North Carolina 8's, 285; Central Railroad ; Orange and Alexandria, 250, Richmond and Banville Railroad, 250.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0947:article=pos=44","",0,19.08179667948,14.9357004891725,14.9357004891725,"virginia_reg",6,0.401722035357474,0.0210526315789474
1864-01-06,1864-01-06,"Confederate 8 per cent coupons","confederate_100mn",0,0,0,"Confederacy",111,113,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","unsure",0,19.907079139582,5.57590589868578,5.67637267163508,"confederate_100mn",8,1.42193422425586,0.0714285714285714
1864-01-06,1864-01-06,"Confederate 8 per cent registered  ","confederate_100mn",1,0,0,"Confederacy",102.5,106,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","unsure",0,19.907079139582,5.14892211365129,5.32473896631255,"confederate_100mn",8,1.52764156466816,0.0767386091127098
1864-01-06,1864-01-06,"Confederate bonds (15 mn) coupon","confederate_15mn",0,0,0,"Confederacy",183,185,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,9.19270972486035,9.29317649780964,"confederate_15mn",8,0.865525179981826,0.0434782608695652
1864-01-06,1864-01-06,"Confederate bonds (15 mn) registered","confederate_15mn_reg",1,0,0,"Confederacy",147,148,"Confederate Bonds.--Eight per cent registered bonds, 102 ½ to 106; 8 per cent coupons, 111 to 113; 7 per cent bonds, 100½ 6 per cents, 98, bonds of 15 m loan, coupons, 183 to 185; registered, 147 to 148.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,7.38430781177307,7.43454119824771,"confederate_15mn",8,1.07970598723157,0.0542372881355932
1864-01-06,1864-01-06,"North Carolina 6 per cent old issue","north_carolina_6_old",0,0,0,"North Carolina",620,620,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,31.144699614281,31.144699614281,"north_carolina_6pct_old",6,0.192649152963697,0.00967741935483871
1864-01-06,1864-01-06,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",257,257,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,12.9099803239842,12.9099803239842,"north_carolina_8pct",8,0.619675615239907,0.0311284046692607
1864-01-06,1864-01-06,"Virginia coupon bonds","virginia",0,0,0,"Virginia",475,475,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,23.8608585754572,23.8608585754572,"virginia_coup",6,0.251457841763141,0.0126315789473684
1864-01-06,1864-01-06,"Virginia registered long dates","virginia",1,0,0,"Virginia",243,241,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",0,19.907079139582,12.2067129133391,12.1062461403899,"virginia_reg",6,0.493563945609471,0.0247933884297521
1864-01-06,1864-01-06,"Virginia registered past due","virginia",1,0,0,"Virginia",200,200,"State Bonds. Virginia registered, long dates, 243 to 241; pas due, 200; coupon bonds, 475; N C 6's. old Issue, 620, new issue, 261; N C 8's, 257.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0958:article=pos=30","",1,19.907079139582,10.0466772949293,10.0466772949293,"virginia_reg",6,0.59721237418746,0.03
1864-01-28,1864-01-28,"Confederate 8 per cent","confederate_100mn",0,0,0,"Confederacy",110,117,"Confederate bonds are rather active, without diminution in value. Eight per cent. bonds are worth from 110 to 117; 8 per cent. convertibles, 115 and interest; 7 per cent. bonds, 100 to 101; 6 per cents, 98 and interest; 15 loan, registered, 161 and interest; cotton loan 173","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0976:article=pos=37","unsure",0,20.3077099036848,5.41666197329521,5.76135864432309,"confederate_100mn",8,1.4313804337399,0.0704845814977974
1864-01-28,1864-01-28,"Confederate (15 mn) registered","confederate_15mn_reg",1,0,0,"Confederacy",161,161,"Confederate bonds are rather active, without diminution in value. Eight per cent. bonds are worth from 110 to 117; 8 per cent. convertibles, 115 and interest; 7 per cent. bonds, 100 to 101; 6 per cents, 98 and interest; 15 loan, registered, 161 and interest; cotton loan 173","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0976:article=pos=37","",0,20.3077099036848,7.92802343364117,7.92802343364117,"confederate_15mn",8,1.00907875297813,0.0496894409937888
1864-01-28,1864-01-28,"North Carolina 6 per cent coupons old issue","north_carolina_6_old",0,0,0,"North Carolina",630,650,"State Bonds.--Virginia 6's, long dates, 255; past due 6's, 206 to 208; N C 6's, coupons, old issue, 630 to 650; new issue 6's, 280.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0976:article=pos=37","",0,20.3077099036848,31.0227003925089,32.0075480240172,"north_carolina_6pct_old",6,0.190384780347045,0.009375
1864-01-28,1864-01-28,"Virginia 6 per cent long dates","virginia",1,0,0,"Virginia",255,255,"State Bonds.--Virginia 6's, long dates, 255; past due 6's, 206 to 208; N C 6's, coupons, old issue, 630 to 650; new issue 6's, 280.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0976:article=pos=37","",0,20.3077099036848,12.5568073017298,12.5568073017298,"virginia_reg",6,0.477828468321995,0.0235294117647059
1864-01-28,1864-01-28,"Virginia 6 per cent past due","virginia",1,0,0,"Virginia",206,208,"State Bonds.--Virginia 6's, long dates, 255; past due 6's, 206 to 208; N C 6's, coupons, old issue, 630 to 650; new issue 6's, 280.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0976:article=pos=37","",1,20.3077099036848,10.1439306045347,10.2424153676855,"virginia_reg",6,0.588629272570574,0.0289855072463768
1864-02-04,1864-02-04,"Confederate 8 per cent bonds","confederate_100mn",0,0,0,"Confederacy",106,124,"Confederate Bonds.--Eight per cent bonds 106 to 124, as to dates; Convertibles, 113½; 7 per cent bonds 100 to 101; Cotton loan 175 to 180, 15M loan 180; 6 per cents 97 to 98.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0982:article=pos=47","confederate_100mn",0,20.8626904687732,5.0808403718906,5.94362458598522,"confederate_100mn",8,1.4513175978277,0.0695652173913043
1864-02-04,1864-02-04,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",180,180,"Confederate Bonds.--Eight per cent bonds 106 to 124, as to dates; Convertibles, 113½; 7 per cent bonds 100 to 101; Cotton loan 175 to 180, 15M loan 180; 6 per cents 97 to 98.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0982:article=pos=47","",0,20.8626904687732,8.62784214094629,8.62784214094629,"confederate_15mn",8,0.927230687501031,0.0444444444444444
1864-02-04,1864-02-04,"Virginia registered long dates","virginia",1,0,0,"Virginia",255,255,"State Bonds.--Virginia registered, long dates, 255; Va. registered, past due, 205; N. C. 6's, new issue, 275; 8's, new, about the same.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0982:article=pos=47","",0,20.8626904687732,12.2227763663406,12.2227763663406,"virginia_reg",6,0.490886834559369,0.0235294117647059
1864-02-04,1864-02-04,"Virginia registered past due","virginia",1,0,0,"Virginia",205,205,"State Bonds.--Virginia registered, long dates, 255; Va. registered, past due, 205; N. C. 6's, new issue, 275; 8's, new, about the same.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0982:article=pos=47","",1,20.8626904687732,9.82615354941106,9.82615354941106,"virginia_reg",6,0.610615330793362,0.0292682926829268
1864-02-10,1864-02-10,"Confederate 8 per cent coupons 1864-1868","confederate_100mn_186[4-8]",0,0,0,"Confederacy",110,110.5,"Eight per cent, bonds coupons, due 1864 to 1868, '$110 to 110½ and int; eight per cent bonds, coupon, due 1872 to 1878, 120½a and int; eight per cent bonds, registered, due 1866 to 1879, 120a121, and int; 7 per cent bonds 106½ and int; 6 per cent bonds, 96a98, and int; bonds of 15 M loan, coupon, 171½a175, and int; bonds of 15 M loan, regist's, 160, int; cotton interest loan, 175--flat.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0988:article=pos=27","must be 100 million loan, based on dates",0,21.1781787175277,5.19402548572133,5.21763469247461,"confederate_100mn",8,1.53673859174804,0.072562358276644
1864-02-10,1864-02-10,"Confederate 8 per cent coupons 1872-1878","confederate_100mn_187[2-8]",0,0,0,"Confederacy",120.5,120.5,"Eight per cent, bonds coupons, due 1864 to 1868, '$110 to 110½ and int; eight per cent bonds, coupon, due 1872 to 1878, 120½a and int; eight per cent bonds, registered, due 1866 to 1879, 120a121, and int; 7 per cent bonds 106½ and int; 6 per cent bonds, 96a98, and int; bonds of 15 M loan, coupon, 171½a175, and int; bonds of 15 M loan, regist's, 160, int; cotton interest loan, 175--flat.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0988:article=pos=27","must be 100 million loan, based on dates",0,21.1781787175277,5.68981882754019,5.68981882754019,"confederate_100mn",8,1.40602016381927,0.0663900414937759
1864-02-10,1864-02-10,"Confederate 8 per cent registered 1866-1879","confederate_100mn_18(6[6-9]|7[0-9])",1,0,0,"Confederacy",120,121,"Eight per cent, bonds coupons, due 1864 to 1868, '$110 to 110½ and int; eight per cent bonds, coupon, due 1872 to 1878, 120½a and int; eight per cent bonds, registered, due 1866 to 1879, 120a121, and int; 7 per cent bonds 106½ and int; 6 per cent bonds, 96a98, and int; bonds of 15 M loan, coupon, 171½a175, and int; bonds of 15 M loan, regist's, 160, int; cotton interest loan, 175--flat.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0988:article=pos=27","must be 100 million loan, based on dates",0,21.1781787175277,5.66620962078691,5.71342803429347,"confederate_100mn",8,1.40602016381927,0.0663900414937759
1864-02-10,1864-02-10,"Confederate bonds (15 mn) coupon","confederate_15mn",0,0,0,"Confederacy",171.5,175,"Eight per cent, bonds coupons, due 1864 to 1868, '$110 to 110½ and int; eight per cent bonds, coupon, due 1872 to 1878, 120½a and int; eight per cent bonds, registered, due 1866 to 1879, 120a121, and int; 7 per cent bonds 106½ and int; 6 per cent bonds, 96a98, and int; bonds of 15 M loan, coupon, 171½a175, and int; bonds of 15 M loan, regist's, 160, int; cotton interest loan, 175--flat.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0988:article=pos=27","",0,21.1781787175277,8.09795791637462,8.26322236364758,"confederate_15mn",8,0.977924558385117,0.0461760461760462
